customer_id,name,email,signup_date,country,marketing_source
1153,Maria Young,myerssusan@example.org,1986-02-03,Japan,Instagram
1154,Jennifer Franklin,veronica27@example.com,1999-06-03,Germany,Email Campaign
1155,Amber Vincent,fjenkins@example.net,2005-03-06,Japan,Facebook Ads
1156,Jessica Smith,ybarron@example.com,2014-02-20,Japan,Organic
1157,Susan Shields,hramos@example.net,2007-02-22,China,Referral
1158,Aaron Gardner,uchase@example.org,2024-02-24,Japan,Email Campaign
1159,Sherry Pratt,gallegosmichelle@example.com,1977-05-26,India,Instagram
1160,Lisa Ramirez DVM,xhill@example.org,2011-02-17,USA,Email Campaign
1161,Jessica Ramirez,jesse59@example.org,1999-08-16,Germany,Email Campaign
1162,Cheryl Walker,nharris@example.org,1997-10-11,India,Referral
1163,Deborah Peterson,nicholaslawrence@example.org,1987-12-26,UK,Referral
1164,Laura Hernandez,jenniferhutchinson@example.net,1998-04-09,India,Referral
1165,Kimberly Olson,cody96@example.net,1981-03-19,India,Referral
1166,David Carrillo,kaitlyn28@example.com,1985-11-10,Germany,Referral
1167,Steven Singh,kellyjordan@example.org,1990-04-16,India,Email Campaign
1168,Megan Schmidt,ajohnson@example.net,2023-12-03,UK,Email Campaign
1169,Kyle Taylor,kelly21@example.org,2004-12-02,China,Google Ads
1170,Cody Wood,lauriehernandez@example.net,2017-05-27,USA,Facebook Ads
1171,Elizabeth Shepherd,tsmith@example.net,2007-04-28,UK,Facebook Ads
1172,Christopher Hickman,devintaylor@example.net,1992-06-03,Japan,Google Ads
1173,Bobby Cook MD,gford@example.com,1983-08-29,Germany,Facebook Ads
1174,Julie Hall,robertgarner@example.net,2023-10-26,Canada,Referral
1175,Lisa Ramirez,hjoseph@example.org,1972-04-19,USA,Organic
1176,Kevin King,drakecrystal@example.net,1992-08-22,Japan,Referral
1177,Michael Douglas,richardwalters@example.com,1980-05-02,Japan,Email Campaign
1178,Jay Hernandez,christopher09@example.org,2003-02-12,Japan,Referral
1179,Christina Hamilton,gonzalezdavid@example.org,2013-02-23,Japan,Email Campaign
1180,Margaret Grant,kevin07@example.org,1991-07-31,Canada,Instagram
1181,Roberta Murphy,hobbschristopher@example.com,1991-12-18,India,Referral
1182,Nicholas Sanchez,rachel77@example.com,1973-01-25,USA,Organic
1183,Jonathan Howard,megansmith@example.net,2014-03-07,Canada,Google Ads
1184,Crystal Pitts,ramirezdeborah@example.com,1973-04-23,USA,Google Ads
1185,Jean Raymond,epruitt@example.com,2024-06-06,Canada,Email Campaign
1186,Dr. Jason Adams DDS,lauriecamacho@example.org,2018-10-14,UK,Referral
1187,Derrick Baker,qwhite@example.net,1983-01-28,China,Instagram
1188,Joseph Rhodes,hughesmichelle@example.com,2004-08-14,China,Google Ads
1189,Thomas Martin,yholland@example.net,1970-12-09,China,Organic
1190,Brian Ellis,mitchelltimothy@example.org,1991-10-15,UK,Instagram
1191,James Hopkins,pjames@example.org,2016-05-29,Germany,Email Campaign
1192,Ashley Martinez,maria10@example.org,2020-11-03,Japan,Email Campaign
1193,Brenda Long,iharris@example.net,2022-03-16,China,Facebook Ads
1194,Joel Simpson,annetaylor@example.net,1998-03-02,USA,Google Ads
1195,William Jones,ibenjamin@example.org,1985-06-10,Japan,Facebook Ads
1196,Steven Ryan,rubiocatherine@example.net,1984-03-15,Germany,Organic
1197,Erika Bell,gary96@example.net,1989-08-18,Canada,Google Ads
1198,Kyle Bush,stacy45@example.org,1975-06-18,Canada,Facebook Ads
1199,Samantha Higgins DDS,josephperez@example.com,1981-12-21,USA,Instagram
1200,Richard Lee,michaelhernandez@example.net,2007-08-28,Germany,Email Campaign
1201,Amanda Hanna,patrick21@example.net,2001-09-06,China,Referral
1202,Megan Conrad,acostajason@example.org,2010-10-31,UK,Instagram
1203,Jonathan Miller,russellwhite@example.com,1998-03-30,Germany,Referral
1204,Robert Phillips,tylerrosario@example.com,1995-10-14,Canada,Organic
1205,Priscilla Glover,laura38@example.com,2014-09-07,China,Google Ads
1206,Debra Green,tina72@example.net,2003-10-27,UK,Google Ads
1207,Sabrina Clarke,christophercook@example.org,1972-02-28,China,Google Ads
1208,Renee Wilson,morgancarter@example.org,1984-03-04,India,Referral
1209,Ryan Steele,vsmith@example.net,1973-05-25,UK,Organic
1210,Thomas Weaver,rtyler@example.net,1976-10-11,Germany,Facebook Ads
1211,Dr. Stephanie Tucker,perryconnie@example.org,2014-01-10,China,Organic
1212,Sarah Rice,quinnchristopher@example.org,2013-11-04,India,Facebook Ads
1213,Sharon Davis,katherinewright@example.org,2017-03-26,India,Facebook Ads
1214,Richard Levy,lance33@example.org,1992-03-24,Japan,Instagram
1215,Colton Frank,ihall@example.net,2002-06-02,Canada,Google Ads
1216,Angela Coffey,watsondanielle@example.com,1970-06-07,China,Organic
1217,Cameron Pennington,michael74@example.net,1996-04-08,Japan,Facebook Ads
1218,Francisco Boyd,diaztony@example.com,2016-05-23,China,Facebook Ads
1219,Daniel Salazar,jenniferhernandez@example.com,2015-12-22,Japan,Email Campaign
1220,Laura Thomas,wblack@example.org,1983-03-17,USA,Instagram
1221,Amber Morrison,phall@example.com,2001-05-08,USA,Organic
1222,Joel Taylor,parrishrobert@example.com,1979-12-04,Canada,Email Campaign
1223,Mr. Christian Thompson,jennifer39@example.com,1993-11-12,Germany,Organic
1224,Jeremy Smith,dominguezvictor@example.net,2003-02-03,UK,Email Campaign
1225,Alice Taylor,kaitlin80@example.org,2006-11-14,UK,Email Campaign
1226,Mark White,mary02@example.org,1993-07-23,USA,Email Campaign
1227,Kenneth Brady,diane86@example.net,1991-10-18,Canada,Instagram
1228,Kevin Rivera,hayleymorris@example.net,1990-06-27,Canada,Organic
1229,Jose Hernandez,robertcollins@example.net,1977-11-01,Germany,Google Ads
1230,Melissa Brown,harrisdonna@example.com,1987-12-25,Canada,Organic
1231,Alexander Taylor,tonyberger@example.net,2024-06-06,Germany,Google Ads
1232,Christopher Mccoy,lmcgee@example.com,2023-01-07,Germany,Organic
1233,Patrick Reeves,williamsreginald@example.net,1986-05-25,USA,Google Ads
1234,Debbie Douglas,charles64@example.com,2017-04-28,Japan,Email Campaign
1235,Paul Rice,smithdavid@example.net,2017-01-29,Germany,Organic
1236,Laura Blackburn,davidgibson@example.org,2022-11-24,India,Google Ads
1237,Hannah Lewis,tharper@example.org,2014-08-28,Japan,Google Ads
1238,Stephen Shaw,rstevens@example.net,2017-07-09,USA,Facebook Ads
1239,Elijah Mays,ghobbs@example.net,1990-08-05,Japan,Organic
1240,Adam Cole,rosscourtney@example.net,1993-04-11,India,Email Campaign
1241,Amanda Smith,jacquelinehamilton@example.com,2024-07-01,UK,Google Ads
1242,Lauren Price,rebecca28@example.net,2014-01-25,China,Instagram
1243,Megan Jenkins,flopez@example.net,2011-01-15,USA,Facebook Ads
1244,Shelby Garcia,gregory81@example.org,2006-08-19,Canada,Organic
1245,Christine Reese,jonathan34@example.net,2013-05-28,China,Email Campaign
1246,Leonard Holmes,robbinsbradley@example.org,1984-04-05,China,Facebook Ads
1247,Sherry Maldonado,rodrigueztammy@example.net,2000-01-14,UK,Referral
1248,Stephen Neal,rebecca02@example.org,1978-05-03,USA,Email Campaign
1249,Eugene Davis,theresaharris@example.org,2025-12-08,UK,Facebook Ads
1250,Noah Shields,mallory69@example.net,2013-11-06,Germany,Google Ads
1251,Pamela Jenkins,sarah44@example.com,2020-10-16,UK,Facebook Ads
1252,William Miller,jamesmartinez@example.org,1973-09-02,India,Facebook Ads
1253,Allison Ramsey,banderson@example.net,2001-06-26,Germany,Facebook Ads
1254,Anthony Miller,khunter@example.net,2024-05-02,Germany,Email Campaign
1255,Ashley Wood,vbowman@example.net,2005-06-15,Canada,Google Ads
1256,Michael Simmons,marissayoung@example.org,2015-02-11,UK,Instagram
1257,Gail Santos,zimmermanstephanie@example.net,1988-12-16,China,Facebook Ads
1258,Jennifer Hull,crystalgalvan@example.net,1973-03-05,India,Facebook Ads
1259,Paul Moss,bryan17@example.net,1982-12-03,UK,Organic
1260,Randy Hutchinson,bgonzalez@example.com,1995-07-29,China,Email Campaign
1261,Stacey Pierce,daniel10@example.net,2012-04-01,Japan,Instagram
1262,Jesse Mills PhD,nlopez@example.com,2023-08-28,Canada,Instagram
1263,Jill Gordon,yconway@example.org,2002-07-14,China,Instagram
1264,Allison Erickson,gabrielleallison@example.net,1975-09-07,China,Instagram
1265,Barbara Miller,brenda20@example.net,1976-02-08,USA,Facebook Ads
1266,Lisa Roberts,mdoyle@example.org,2020-11-30,UK,Google Ads
1267,James Atkins DDS,susan27@example.com,2010-06-27,Japan,Email Campaign
1268,Billy Newman,lisagalloway@example.net,2009-04-27,India,Referral
1269,Steven Gibson,karen07@example.com,1982-02-17,China,Instagram
1270,Crystal Riddle,christie90@example.org,2022-06-07,USA,Organic
1271,Katrina Erickson,kimberlysutton@example.com,2004-09-11,UK,Email Campaign
1272,Danielle Burns,duartemadison@example.org,2023-08-20,Germany,Organic
1273,Alfred Patel,mwilkins@example.net,1980-03-31,Germany,Google Ads
1274,George Oconnell,robertschneider@example.com,1988-02-05,Canada,Referral
1275,Tonya Rogers,williamsjonathan@example.com,1970-01-20,UK,Referral
1276,Rebecca Morris,aboyd@example.org,1984-06-03,India,Google Ads
1277,James Lester,stevenjenkins@example.net,2004-09-16,Japan,Organic
1278,Gregory Nelson,latasha12@example.com,1997-01-17,Canada,Organic
1279,Mike Mcneil,kristimcdowell@example.com,1983-10-06,UK,Email Campaign
1280,Heather Delacruz,angelica76@example.net,1985-08-22,India,Organic
1281,Erika Thomas,jacksonedward@example.com,1997-06-24,USA,Organic
1282,Sarah Thomas,jeannehudson@example.com,1992-08-05,UK,Instagram
1283,Sarah Yoder,justincole@example.com,2026-02-14,USA,Instagram
1284,James Johnson,jasongould@example.com,2016-04-30,Japan,Facebook Ads
1285,Amy Weiss,bryanlopez@example.org,2008-09-26,USA,Email Campaign
1286,Richard Lamb,taylorgary@example.com,1990-07-25,Canada,Facebook Ads
1287,Jennifer Mckenzie,nkelly@example.net,2005-06-02,UK,Organic
1288,Joshua Gould,zwilson@example.net,1975-03-20,Germany,Instagram
1289,Cindy Ali,mitchelljessica@example.com,1984-12-05,USA,Facebook Ads
1290,Mr. Robert Mosley,whitejulian@example.net,2008-01-16,Germany,Instagram
1291,Edwin Johns,thompsonkayla@example.org,1979-05-19,India,Facebook Ads
1292,Christopher Graham,blankenshipabigail@example.org,2016-05-26,China,Referral
1293,Andrea Miller,bradysamuel@example.org,2002-01-17,Canada,Organic
1294,Lisa Anthony,sharon69@example.com,1970-12-07,UK,Instagram
1295,Stephanie Mcclure,scottdale@example.com,2015-12-02,USA,Facebook Ads
1296,Jennifer Simmons,gloriashaw@example.org,1973-08-28,China,Organic
1297,Jacqueline Blankenship,katelynhartman@example.net,1990-07-19,Germany,Google Ads
1298,Christopher Meadows,stephenpage@example.net,2024-06-24,Canada,Referral
1299,Victoria Jimenez,johnsonmelissa@example.com,2010-03-02,Germany,Google Ads
1300,Taylor Jenkins,youngmary@example.com,1998-08-05,Germany,Organic
1301,Joseph Lin,gregorydiaz@example.com,1983-01-10,Canada,Email Campaign
1302,Ronald Garner,jacquelinelove@example.com,1989-01-18,Canada,Google Ads
1303,Peggy Harris,vmurphy@example.org,2023-10-30,Germany,Organic
1304,Patricia Long,stevenpotter@example.com,2018-11-15,UK,Email Campaign
1305,Nancy Garcia,reneedavenport@example.net,1980-08-22,China,Email Campaign
1306,Christopher Hernandez,desiree91@example.net,2023-05-28,Canada,Organic
1307,Patricia Thompson,yyoung@example.net,1991-01-26,Canada,Email Campaign
1308,Brian Blair,jamestaylor@example.org,1970-10-02,USA,Facebook Ads
1309,Randy Knight,ashley00@example.net,2013-11-13,China,Organic
1310,Lindsey Knox,tperez@example.net,2017-11-10,Germany,Instagram
1311,Amy Bernard,chad09@example.com,1978-03-02,Germany,Organic
1312,Anthony Brown,phillipwilson@example.com,2018-05-09,Canada,Instagram
1313,Jamie Chen,gmedina@example.org,1994-10-11,China,Email Campaign
1314,Emily Ferrell,johnathan83@example.org,2003-07-13,USA,Facebook Ads
1315,Erik Patrick,shawnbryant@example.com,2018-08-29,Japan,Facebook Ads
1316,Kristin Jones,smithsamuel@example.com,1985-05-03,Japan,Email Campaign
1317,Ricardo Novak,cmatthews@example.com,2024-01-01,Canada,Instagram
1318,Michael Chambers,hawkinslisa@example.com,1977-09-04,Germany,Organic
1319,Mr. William Holder MD,samantha44@example.net,1984-06-07,Japan,Organic
1320,Christina Porter,alexandermartinez@example.com,2008-05-01,China,Email Campaign
1321,Teresa Williams,davisruth@example.org,2017-05-26,Germany,Google Ads
1322,Heather Simpson,carol36@example.com,2025-03-18,Germany,Google Ads
1323,Courtney Martinez,owensmichael@example.net,2006-05-25,Germany,Instagram
1324,John Sanchez,myerseric@example.org,1981-12-29,China,Email Campaign
1325,Jason Montgomery,parkruth@example.org,2004-03-28,Canada,Facebook Ads
1326,Kevin Johnson,christopherwarren@example.org,2017-07-01,India,Organic
1327,Brian Wiggins,jacob67@example.net,2025-07-19,Japan,Referral
1328,Ryan Jones,sarahmartin@example.net,2007-01-22,China,Instagram
1329,Dr. Ryan Bailey,phillipsalexis@example.com,2019-10-02,India,Email Campaign
1330,Michelle Mccann,omoran@example.org,1999-02-10,Canada,Email Campaign
1331,Robert Reed,dwalker@example.org,1995-08-30,UK,Email Campaign
1332,Christopher Farrell,cody31@example.com,1978-12-16,UK,Referral
1333,Taylor Hudson,jerrycabrera@example.net,2015-08-12,UK,Google Ads
1334,Derek Henderson Jr.,salazareric@example.org,1978-02-27,Canada,Facebook Ads
1335,Loretta Harris,caitlinosborne@example.com,1997-04-10,China,Referral
1336,Melissa Martin,maurice76@example.org,2014-09-08,China,Google Ads
1337,Paul Huerta,williamjohnson@example.org,2023-08-29,USA,Organic
1338,Carol Jimenez,christian16@example.net,2014-11-04,Germany,Google Ads
1339,Sabrina Lewis,rblack@example.com,2017-03-17,China,Referral
1340,Christian Green,jonesmichael@example.com,1979-01-15,Canada,Referral
1341,Michelle Dougherty,jacksonbrian@example.net,2003-01-27,USA,Organic
1342,Ashley Bishop,matthew95@example.org,1991-05-07,Canada,Facebook Ads
1343,Sarah Kennedy,kevinmckenzie@example.net,2019-10-30,USA,Google Ads
1344,Alice Baker DVM,allisonandrews@example.com,2021-07-20,UK,Referral
1345,Charlene Johnson MD,godom@example.org,1994-01-19,Germany,Referral
1346,Frederick King,mbaird@example.net,1998-04-13,Japan,Facebook Ads
1347,Jennifer Combs,kevintaylor@example.com,1980-10-11,India,Facebook Ads
1348,Keith Clark,stephanielopez@example.org,2002-10-03,USA,Referral
1349,Toni Reyes,mochoa@example.com,2015-07-18,China,Instagram
1350,Patricia Contreras,powelltimothy@example.net,2020-07-08,Canada,Instagram
1351,Phillip Ruiz,jchang@example.org,2003-12-26,Japan,Google Ads
1352,Ian David,xjackson@example.org,1994-07-31,UK,Referral
1353,Crystal Arroyo,angela39@example.com,2017-01-19,UK,Organic
1354,Mr. Thomas Price Jr.,melissa01@example.org,1995-03-15,Germany,Email Campaign
1355,Gabriel Williamson,gina67@example.org,1985-11-22,Japan,Google Ads
1356,David Braun,barnettemma@example.org,2011-01-13,India,Organic
1357,John Walker,ryan77@example.org,1980-11-11,Germany,Google Ads
1358,Amanda Miller,bford@example.org,1984-07-07,Germany,Instagram
1359,Sarah Alvarado,henrywalker@example.org,1987-09-29,Canada,Instagram
1360,Patricia Fernandez,william92@example.net,2025-04-19,USA,Facebook Ads
1361,Danny Harmon,martinsusan@example.net,2000-03-16,India,Google Ads
1362,Katherine Stafford,katelyntaylor@example.com,2010-05-11,USA,Google Ads
1363,Sharon Fowler,calebtrujillo@example.net,1978-06-28,China,Facebook Ads
1364,Darren Davis,nmiller@example.com,2017-12-22,Japan,Organic
1365,Christy Johnson,brianna68@example.net,1985-10-11,USA,Email Campaign
1366,Ashley Archer,kennedychristina@example.org,2020-12-14,Japan,Email Campaign
1367,Bruce Vasquez,estewart@example.net,1976-05-03,India,Referral
1368,Terri Dunlap,qpark@example.org,2004-05-19,India,Referral
1369,Timothy Hubbard,michael20@example.net,2002-08-07,USA,Instagram
1370,Sarah Freeman,nancy87@example.net,1986-01-14,Canada,Instagram
1371,Brandi Elliott,nathanielduncan@example.org,1977-03-24,Canada,Email Campaign
1372,Brittney Sparks,barry19@example.org,2010-08-22,Canada,Email Campaign
1373,Adam Figueroa,stevengriffin@example.org,1977-07-31,USA,Facebook Ads
1374,Jodi Rodriguez,drakekaren@example.org,1971-02-11,UK,Facebook Ads
1375,Travis Randall,rayjeffrey@example.net,1973-11-13,Germany,Organic
1376,Hunter Williams,brenthughes@example.com,2020-08-11,UK,Google Ads
1377,Michael Parsons,rgreen@example.org,1974-01-01,Japan,Organic
1378,Erik Lowe,gvazquez@example.net,2018-10-03,UK,Instagram
1379,Nancy Washington,imcdonald@example.com,1999-05-02,Japan,Google Ads
1380,Randall Huang,markcollins@example.org,2013-06-28,UK,Instagram
1381,Jeff Austin,harold01@example.net,1992-07-20,Germany,Organic
1382,Angel Reid,tconway@example.net,1979-03-23,India,Referral
1383,Billy Yu,joehanna@example.net,1973-05-26,USA,Facebook Ads
1384,Phillip Romero,barberjonathan@example.net,1987-05-20,Japan,Facebook Ads
1385,Omar Watts,browningjennifer@example.com,2025-01-15,Canada,Email Campaign
1386,Jessica Franco,pottsshane@example.org,2008-08-16,India,Organic
1387,Courtney Marshall,colonmelissa@example.com,1986-05-21,India,Instagram
1388,Kiara Martinez,fwilkins@example.net,1971-05-23,Canada,Facebook Ads
1389,Robert Dickson,tommy37@example.net,2023-08-09,USA,Instagram
1390,Michael Parker,deborah12@example.com,1986-06-05,China,Google Ads
1391,Michael Carney,joshuadelgado@example.com,1985-01-18,India,Referral
1392,Sergio Shelton,staylor@example.net,2016-10-27,Germany,Facebook Ads
1393,Reginald Cannon,alicegibson@example.org,2015-12-06,Canada,Facebook Ads
1394,Robert Bennett,emurphy@example.net,2009-01-05,Japan,Google Ads
1395,Cassandra Elliott,jennifer87@example.net,1980-06-01,UK,Instagram
1396,Devin Payne,eflynn@example.net,1994-12-25,Canada,Organic
1397,Russell Escobar,sancheznicholas@example.com,1980-06-22,UK,Google Ads
1398,Jason Bass,zlewis@example.com,1995-12-30,China,Instagram
1399,Vincent Green,omorgan@example.com,1989-10-25,India,Google Ads
1400,Amy Barnes,jeremylawrence@example.com,1992-01-04,China,Referral
1401,Katherine Hernandez,ashleyharris@example.org,2001-06-25,Japan,Instagram
1402,Jessica Peters,kmorales@example.net,1977-05-03,Germany,Referral
1403,Christine Bridges,jacksondavid@example.com,1993-09-25,China,Organic
1404,Margaret Johnson,penatodd@example.net,1999-10-20,Japan,Referral
1405,Krista Smith,vhenderson@example.com,1990-09-03,Germany,Google Ads
1406,Lauren Harding,ryan65@example.com,2020-04-11,India,Referral
1407,Robert Harrington,phillipsrandy@example.com,1970-12-11,China,Email Campaign
